Pairs,178
,,"all ws: Workstation | ws.workers != none and (all w: Worker | one wks: Workstation | w in wks.workers)",1
,,"all ws: Workstation | not no ws.workers
all worker: Worker | one ws: Workstation | worker in ws.workers",1
,,"all s : Workstation | some w : Worker | w in s.workers
all w : Worker | one s : Workstation | w in s.workers",1
,,"all s: Workstation | some w: Worker | w in s.workers
all w: Worker | one s: Workstation | s in workers.w",2
,,"(all w : Workstation | some t : Worker | w->t in workers) and (all t : Worker | one w : Workstation | w->t in workers)",2
,,"all w: Workstation | some x : Worker | w->x in workers
all w: Worker | one x: Workstation | x->w in workers",1
,,"all w: Workstation | some wo : Worker | wo in w.workers
and
all wo : Worker | one w: Workstation | wo in w.workers",2
,,"all w : Workstation | some wk : Worker | wk in w.workers
all wk : Worker | one w : Workstation | wk in w.workers",1
,,"all ws:Workstation | some w:Worker | w in ws.workers
all w:Worker | one ws:Workstation | w in ws.workers",15
,,"all ws : Workstation | some w : Worker | w in ws.workers
and
all w : Worker | one ws:Workstation | w in ws.workers",1
,,"all wk:Workstation | some w:Worker | w in wk.workers
all w:Worker | one wk:Workstation | w in wk.workers",1
,,"all wt:Workstation | some w:Worker | (w in wt.workers)
all w:Worker | one wt:Workstation | (w in wt.workers)",2
,,"all w : Workstation | w.workers != none and (all worker : Worker | one workstation : Workstation | worker in workstation.workers)",1
,,"all w:Worker | one ws : Workstation | ws->w in workers
all ws: Workstation | some w:Worker | ws->w in workers",1
,,"all ws:Workstation | some w:Worker | ws->w in workers
all w:Worker | one ws:Workstation | ws->w in workers",15
,,"all ws:Workstation |some w1:Worker | ws->w1 in workers
all w:Worker | one ws:Workstation | ws->w in workers",2
,,"all w1,w2 : Workstation | w1.workers!=none and w2.workers!=none
all t : Worker | one w : Workstation | t in w.workers",1
,,"all w : Workstation | some wo : Worker | w -> wo in workers and all wwo : Worker | one ww : Workstation | ww -> wwo in workers",1
,,"all w: Workstation | some wo: Worker | w->wo in workers

all w: Worker | one work: Workstation | work->w in workers",1
,,"all wks : Workstation | some w : Worker | wks->w in workers
all w : Worker | one wks: Workstation | wks->w in workers",1
,,"(all ws : Workstation | some w1 : Worker | ws->w1 in workers)
(all w1 : Worker | one ws : Workstation | ws -> w1 in workers)",2
,,"all w : Workstation | some wor : Worker | wor in w.workers and
all worker : Worker | one ws : Workstation | worker in ws.workers",1
,,"all x : Workstation | some x.workers
all x : Worker | some y : Workstation | one (x & y.workers) - (x & (Workstation-y).workers)",1
,,"all x : Workstation | some x.workers
all x : Worker | some y : Workstation | one x & y.workers and no x & (Workstation-y).workers",3
,,"all ws: Workstation| some ws.workers
all w: Worker | one w.~workers
all ws: Workstation, w: Worker | some ws.workers and one w.~workers",1
,,"all w : Workstation | some w.workers
Workstation.workers = Worker
all w : Worker | all disj w1,w2 : Workstation | w in w1.workers and w in w2.workers implies w1=w2",1
,,"all ws : Workstation | some w : Worker | ws->w in workers
all w : Worker | some ws1 : Workstation | ws1->w in workers and all ws2 : Workstation | ws2->w in workers implies ws1 = ws2",1
,,"all ws1,ws2 : Workstation | all w1 : Worker | w1 in ws1.workers and w1 in ws2.workers implies ws1=ws2
all ws : Workstation | some ws.workers
all w : Worker | w in Workstation.workers",1
,,"all w1,w2 : Worker | all ws1,ws2: Workstation | ws1!=ws2 and w1 in ws1.workers and w2 in ws2.workers implies w1!=w2
all ws : Workstation | some ws.workers
all w : Worker | w in Workstation.workers",2
,,"all ws : Workstation | some ws.workers
all w : Worker | w in Workstation.workers
all w1,w2 : Worker | all ws1,ws2: Workstation | ws1!=ws2 and w1 in ws1.workers and w2 in ws2.workers implies w1!=w2",1
,,"all a1,a2:Workstation | (some b:Worker | a1->b in workers and a2->b in workers) implies a1 = a2
all b:Worker | some a:Workstation | a->b in workers
all a:Workstation | some b:Worker | a->b in workers",1
,,"all w1,w2 : Worker | all ws1,ws2: Workstation | ws1!=ws2 and w1 in ws1.workers and w2 in ws2.workers implies w1!=w2
all ws : Workstation | some w : Worker | w in ws.workers
all w : Worker | w in Workstation.workers",1

